system,rt_exper,Pubchem,cmm_id,rt_pred
MTBLS87,14.2,5958,126754.0,561.9597
RIKEN,0.16,5958,126754.0,561.9597
MTBLS87,7.1,5117249,,80.48947
MTBLS87,12.2,25244553,,83.73449
MTBLS36,1.541746895,25244553,,83.73449
MTBLS36,1.441398479,25244553,,83.73449
MTBLS87,15.0,65359,150981.0,610.44934
RIKEN,0.95,65359,150981.0,610.44934
MTBLS87,13.2,439168,152315.0,88.34614
MTBLS87,12.2,2526,133570.0,90.04453
MTBLS36,1.531232221,2526,133570.0,90.04453
MTBLS87,12.1,58381695,,564.0672
MTBLS87,14.1,6804,81493.0,569.9154
RIKEN,0.44,6804,81493.0,569.9154
MTBLS87,16.4,6830,84354.0,579.3599
MTBLS87,16.3,165271,52981.0,84.23208
RIKEN,0.14,165271,52981.0,84.23208
MTBLS87,13.2,445127,,623.0714
MTBLS87,13.1,8582,144584.0,561.47253
RIKEN,0.41,8582,144584.0,561.47253
Cao_HILIC,13.84,8582,144584.0,561.47253
MTBLS87,4.9,10258,113582.0,757.8375
RIKEN,1.24,10258,113582.0,757.8375
MTBLS87,5.4,6426851,32672.0,885.699
FEM_orbitrap_plasma,5.25,6426851,32672.0,885.699
FEM_orbitrap_urine,5.72,6426851,32672.0,885.699
MTBLS87,8.0,25245862,,595.83386
MTBLS87,7.6,5255803,,692.8278
MTBLS87,10.2,352019,,85.21355
MTBLS87,22.1,541646,,85.391136
MTBLS87,4.4,306109,115074.0,640.1734
MTBLS87,12.3,1615663,,94.0596
MTBLS87,9.3,439174,79155.0,596.05835
MTBLS87,11.6,70914,162657.0,578.91656
MTBLS87,11.1,439232,124341.0,572.7462
MTBLS87,12.7,6992697,,546.4941
MTBLS87,10.5,6991978,,549.5034
MTBLS87,11.9,5893,99966.0,592.7543
MPI_Symmetry,1.196258333,5893,99966.0,592.7543
MTBLS87,11.1,439153,47446.0,590.1025
MTBLS87,14.4,5886,90982.0,608.00793
MTBLS87,14.8,5884,155767.0,601.8228
MTBLS87,4.1,11953814,32598.0,1180.614
FEM_orbitrap_plasma,8.86,11953814,32598.0,1180.614
FEM_orbitrap_urine,11.06,11953814,32598.0,1180.614
FEM_orbitrap_plasma,8.76,11953814,32598.0,1180.614
MTBLS19,5.121666667,11953814,32598.0,1180.614
MTBLS87,11.2,9817431,,542.5231
MTBLS87,12.7,9548602,,86.92607
MTBLS87,15.1,638308,,556.02295
MTBLS87,16.5,7339,72375.0,576.55884
MTBLS87,12.7,1066,110859.0,572.9268
MTBLS87,10.6,3573837,,574.69104
MTBLS87,11.2,25246222,,587.3978
MTBLS36,1.924336166,25246222,,587.3978
MTBLS87,14.2,5136,,561.1933
MTBLS87,13.3,160556,125017.0,94.820656
MTBLS87,17.1,440498,,558.0496
MTBLS87,13.7,165007,,552.8408
MTBLS87,3.8,6426854,,1333.9501
MTBLS87,13.6,7427,48336.0,569.2965
MTBLS36,1.57597772,7427,48336.0,569.2965
MTBLS87,14.7,122336,125247.0,565.5732
MTBLS87,9.7,5459798,,86.18948
MTBLS87,20.7,159659,,564.7413
MTBLS87,6.0,3861164,,924.33594
MTBLS87,10.3,4300518,,91.432755
MTBLS87,14.0,6031,85770.0,567.7182
MTBLS87,12.8,445675,142970.0,594.3587
MTBLS87,13.9,439156,,598.84265
MTBLS87,16.5,17473,44424.0,609.4721
MTBLS87,12.6,6030,105964.0,570.8664
RIKEN,0.26,6030,105964.0,570.8664
MTBLS87,15.1,6133,79461.0,586.0912
MTBLS4,6.62,3045266,,1122.339
MTBLS4,7.22,2499,,1199.9989
MTBLS4,6.93,3082003,,1192.8455
MTBLS4,7.23,65167,,1160.5319
FEM_long,59.9,65167,,1160.5319
MTBLS4,7.08,3983,150179.0,1149.0059
MTBLS4,6.75,45479288,,655.5847
RIKEN,0.32,2901,111022.0,86.363045
RIKEN,1.52,5280536,125086.0,712.7964
RIKEN,0.19,439260,123784.0,88.053734
RIKEN,0.25,8742,54028.0,586.8381
RIKEN,1.24,2284,108977.0,578.7463
RIKEN,0.59,6041,76988.0,88.22102
RIKEN,1.18,1318,155127.0,648.6916
RIKEN,0.21,4091,149266.0,86.62399
UFZ_Phenomenex,2.1,4091,149266.0,86.62399
UFZ_Phenomenex,2.1,4091,149266.0,86.62399
Eawag_XBridgeC18,0.8,4091,149266.0,86.62399
Eawag_XBridgeC18,2.06,4091,149266.0,86.62399
RIKEN,0.18,535,54379.0,87.40746
RIKEN,1.32,92180,154468.0,605.9306
Cao_HILIC,2.88,92180,154468.0,605.9306
RIKEN,0.17,439186,152089.0,567.7603
RIKEN,1.1,161166,143298.0,574.19183
FEM_orbitrap_plasma,2.42,161166,143298.0,574.19183
OBSF,4.01,161166,143298.0,574.19183
RIKEN,1.11,6613,,592.9238
RIKEN,0.68,8871,60119.0,641.09985
RIKEN,0.36,300,27283.0,670.9246
RIKEN,2.13,5280507,135587.0,650.3702
RIKEN,1.44,445858,88366.0,710.1167
FEM_orbitrap_plasma,6.99,445858,88366.0,710.1167
FEM_orbitrap_urine,8.05,445858,88366.0,710.1167
Qtof-PFEM,9.48,445858,88366.0,710.1167
INRA_QTOF,9.48,445858,88366.0,710.1167
RIKEN,1.42,439527,159131.0,652.7891
RIKEN,0.19,34755,103274.0,561.1933
RIKEN,0.47,89594,53030.0,88.748985
RIKEN,0.16,181769,,84.196495
RIKEN,1.07,13730,116362.0,88.66873
Cao_HILIC,7.15,13730,116362.0,88.66873
RIKEN,0.62,12599,52348.0,87.04218
RIKEN,0.45,13711,82275.0,87.63312
Cao_HILIC,10.04,13711,82275.0,87.63312
OBSF,0.73,13711,82275.0,87.63312
OBSF,1.17,13711,82275.0,87.63312
RIKEN,0.7,91531,89832.0,550.8607
RIKEN,0.18,439288,150724.0,95.639244
RIKEN,0.4,65063,133408.0,556.78076
RIKEN,0.4,6047,59775.0,90.67555
FEM_orbitrap_plasma,1.235,6047,59775.0,90.67555
Cao_HILIC,12.73,6047,59775.0,90.67555
RIKEN,1.44,637775,90385.0,691.2896
FEM_orbitrap_urine,8.16,637775,90385.0,691.2896
INRA_QTOF,9.44,637775,90385.0,691.2896
RIKEN,0.18,1639,157951.0,98.0948
RIKEN,1.12,439335,32477.0,590.32623
RIKEN,0.24,187,59515.0,801.2307
RIKEN,1.28,2130,129770.0,628.56165
UFZ_Phenomenex,15.7,2130,129770.0,628.56165
UFZ_Phenomenex,15.7,2130,129770.0,628.56165
RIKEN,0.42,6115,129650.0,598.6749
RIKEN,0.78,2332,150705.0,576.3286
RIKEN,0.16,249,135108.0,666.2394
RIKEN,0.67,19236,162945.0,84.29287
RIKEN,0.15,865,,81.0293
Cao_HILIC,14.85,865,,81.0293
Waters ACQUITY UPLC with Synapt G1 Q-TOF,1.673583333,865,,81.0293
RIKEN,0.16,8113,102953.0,87.567795
Cao_HILIC,11.35,8113,102953.0,87.567795
RIKEN,0.15,364,159021.0,563.47125
RIKEN,1.74,864,154269.0,782.0749
RIKEN,0.24,1198,121625.0,638.3541
MTBLS36,2.534308176,1198,121625.0,638.3541
MTBLS36,1.618308087,1198,121625.0,638.3541
MTBLS36,2.048514764,1198,121625.0,638.3541
RIKEN,0.17,65127,156314.0,561.9597
RIKEN,1.19,710,,621.51874
FEM_long,21.9,710,,621.51874
RIKEN,1.37,3442,153093.0,669.6452
RIKEN,0.16,11163,132836.0,551.07745
Cao_HILIC,14.39,11163,132836.0,551.07745
RIKEN,0.27,18396,122248.0,599.3299
RIKEN,0.18,3765,151738.0,572.6559
RIKEN,0.17,5950,72514.0,551.2374
FEM_orbitrap_plasma,0.99,5950,72514.0,551.2374
Cao_HILIC,12.1,5950,72514.0,551.2374
OBSF,0.68,5950,72514.0,551.2374
RIKEN,0.16,6267,46637.0,560.9346
FEM_orbitrap_plasma,0.955,6267,46637.0,560.9346
MTBLS36,1.484339521,6267,46637.0,560.9346
Cao_HILIC,13.2,6267,46637.0,560.9346
OBSF,0.65,6267,46637.0,560.9346
RIKEN,0.17,5961,147619.0,90.958466
Cao_HILIC,12.9,5961,147619.0,90.958466
RIKEN,0.16,89235,,87.27471
RIKEN,0.18,445282,180838.0,89.06171
RIKEN,0.57,21236,27408.0,93.51681
Cao_HILIC,9.62,21236,27408.0,93.51681
RIKEN,0.25,65098,27407.0,89.929695
Cao_HILIC,10.39,65098,27407.0,89.929695
RIKEN,0.22,439586,128905.0,572.76434
RIKEN,1.35,4032,128601.0,603.1574
RIKEN,0.17,6395,160581.0,630.4736
RIKEN,0.18,10111,131071.0,92.094444
RIKEN,1.32,4201,,659.51227
RIKEN,0.18,5288725,80616.0,551.552
RIKEN,1.51,637540,102319.0,733.86707
FEM_orbitrap_plasma,7.75,637540,102319.0,733.86707
FEM_orbitrap_urine,8.94,637540,102319.0,733.86707
RIKEN,0.16,79723,,84.99154
RIKEN,0.25,5353894,,589.701
RIKEN,0.17,439938,159284.0,83.31916
RIKEN,0.16,439162,88557.0,94.64484
RIKEN,0.2,193653,151612.0,86.04262
RIKEN,0.19,1130,74663.0,576.29645
RIKEN,0.19,1131,162308.0,600.76715
RIKEN,0.48,73323,88505.0,589.5982
RIKEN,0.16,123912,119308.0,563.5867
RIKEN,0.17,439656,150399.0,87.15799
RIKEN,0.16,239,60678.0,552.8693
RIKEN,0.24,14180,138729.0,551.48895
RIKEN,1.36,997,142288.0,686.08673
RIKEN,0.18,137,27420.0,87.22462
RIKEN,0.41,564,27401.0,91.27494
RIKEN,1.59,440735,16789.0,773.17816
RIKEN,2.15,159287,,658.7742
RIKEN,1.14,441772,161065.0,636.26715
RIKEN,0.38,6911854,49227.0,660.8509
RIKEN,1.41,5319853,,700.3493
RIKEN,1.45,5318645,,668.88086
FEM_orbitrap_plasma,7.39,5318645,,668.88086
RIKEN,1.42,5318767,,655.48785
PFR-TK72,5.64,5318767,,655.48785
RIKEN,1.41,5280637,81042.0,681.2635
FEM_orbitrap_plasma,7.04,5280637,81042.0,681.2635
RIKEN,1.25,443648,161956.0,656.43304
RIKEN,1.4,5281643,60026.0,662.48596
FEM_orbitrap_plasma,6.87,5281643,60026.0,662.48596
PFR-TK72,5.24,5281643,60026.0,662.48596
RIKEN,1.46,10006384,86312.0,674.43524
RIKEN,1.46,5280459,106359.0,699.61224
FEM_orbitrap_plasma,6.845,5280459,106359.0,699.61224
PFR-TK72,6.02,5280459,106359.0,699.61224
RIKEN,1.34,107971,107586.0,665.06165
RIKEN,1.7,14982,,764.17377
UniToyama_Atlantis,12.28498333,14982,,764.17377
RIKEN,1.93,1548943,32803.0,776.8428
RIKEN,2.0,107982,55737.0,809.54877
RIKEN,1.64,444539,140691.0,776.0271
FEM_orbitrap_plasma,9.44,444539,140691.0,776.0271
FEM_orbitrap_urine,11.6,444539,140691.0,776.0271
RIKEN,1.41,637542,115347.0,719.0523
FEM_orbitrap_plasma,6.65,637542,115347.0,719.0523
FEM_orbitrap_urine,7.44,637542,115347.0,719.0523
MTBLS36,8.991250534,637542,115347.0,719.0523
PFR-TK72,5.04,637542,115347.0,719.0523
Qtof-PFEM,9.24,637542,115347.0,719.0523
INRA_QTOF,9.24,637542,115347.0,719.0523
RIKEN,1.24,9064,11451.0,701.0498
Cao_HILIC,8.63,9064,11451.0,701.0498
PFR-TK72,3.19,9064,11451.0,701.0498
RIKEN,1.31,182232,,701.04974
RIKEN,1.3,72276,11453.0,701.0498
RIKEN,1.3,72276,57115.0,701.0498
MPI_Symmetry,7.8234,72276,11453.0,701.0498
MPI_Symmetry,7.8234,72276,57115.0,701.0498
PFR-TK72,3.99,72276,11453.0,701.0498
PFR-TK72,3.99,72276,57115.0,701.0498
Qtof-PFEM,8.53,72276,11453.0,701.0498
Qtof-PFEM,8.53,72276,57115.0,701.0498
INRA_QTOF,8.53,72276,11453.0,701.0498
INRA_QTOF,8.53,72276,57115.0,701.0498
RIKEN,1.16,547,142166.0,609.62744
FEM_orbitrap_urine,4.11,547,142166.0,609.62744
RIKEN,1.27,6950385,,88.721176
RIKEN,1.18,79,,608.3854
RIKEN,0.38,736715,52670.0,580.41315
RIKEN,0.38,736715,67615.0,566.178
RIKEN,0.18,439197,154584.0,604.85394
RIKEN,0.18,439281,151955.0,596.05835
RIKEN,0.19,99478,69021.0,85.716805
RIKEN,0.72,65059,123455.0,554.491
RIKEN,1.69,366,132860.0,805.75165
RIKEN,0.3,398,159698.0,674.4149
RIKEN,0.21,19466,151228.0,597.77295
RIKEN,0.18,16220012,,562.0574
RIKEN,0.19,439193,119319.0,569.6324
RIKEN,0.19,11333,61465.0,574.1491
RIKEN,0.17,6912,65340.0,573.499
RIKEN,0.18,439538,162092.0,632.1415
RIKEN,1.1,780,74453.0,594.8479
RIKEN,1.13,86,90322.0,618.5651
RIKEN,1.68,5281166,27993.0,703.93567
RIKEN,0.21,23724459,159864.0,604.97107
RIKEN,0.66,5706673,,543.24646
RIKEN,0.25,2761541,,89.1672
RIKEN,0.16,1502076,,547.0537
RIKEN,0.55,2761558,157970.0,548.57916
RIKEN,0.19,5706676,,90.055885
RIKEN,0.17,12647,46033.0,88.76281
Cao_HILIC,12.6,12647,46033.0,88.76281
RIKEN,0.19,6508,,92.845436
RIKEN,0.24,79038,161051.0,82.21098
RIKEN,1.11,949,82857.0,674.6282
RIKEN,1.08,1136,72197.0,591.91724
RIKEN,0.14,916,102540.0,82.457855
RIKEN,0.19,5460362,100284.0,566.0196
RIKEN,0.16,439258,89685.0,83.697136
RIKEN,0.12,279,,592.8727
RIKEN,0.36,66535,158236.0,90.02071
RIKEN,1.11,439631,95381.0,88.500885
RIKEN,0.17,439285,159024.0,591.2444
RIKEN,1.21,5280523,27609.0,609.2487
RIKEN,1.06,440018,135463.0,566.9114
RIKEN,1.37,439654,151355.0,629.90094
RIKEN,1.45,439533,159987.0,678.17255
FEM_orbitrap_plasma,7.17,439533,159987.0,678.17255
RIKEN,1.13,688597,157377.0,590.247
RIKEN,0.92,378,46410.0,712.9104
RIKEN,0.17,751,128606.0,90.26036
RIKEN,0.2,23724458,156517.0,598.84265
RIKEN,0.15,92851,107258.0,568.7412
RIKEN,0.25,12290,,543.1564
RIKEN,0.55,123938,48333.0,94.78636
RIKEN,0.23,138,27406.0,99.51257
Cao_HILIC,10.72,138,27406.0,99.51257
RIKEN,1.68,734154,,758.6635
RIKEN,1.57,717531,69329.0,707.76074
RIKEN,0.18,10932,46261.0,560.4647
RIKEN,0.24,7971,,556.741
RIKEN,1.67,637668,111308.0,785.9709
RIKEN,1.65,699414,131732.0,768.19275
RIKEN,0.17,286,,560.81165
RIKEN,0.51,439766,154067.0,543.6261
RIKEN,0.17,164619,,640.5065
RIKEN,1.09,811,27589.0,571.8144
RIKEN,0.21,92817,57569.0,571.4932
RIKEN,1.4,10457,27530.0,617.55695
MTBLS36,9.427090399,10457,27530.0,617.55695
RIKEN,0.17,7618,87813.0,82.763405
RIKEN,1.1,16211048,,536.9528
RIKEN,1.16,2761537,,602.82666
RIKEN,1.79,460605,,1079.1543
RIKEN,1.65,22851442,,988.0633
RIKEN,0.56,6610274,,872.81
RIKEN,1.98,91486,34072.0,837.30115
RIKEN,1.84,5280570,155740.0,648.5267
RIKEN,1.11,441688,159244.0,642.5224
RIKEN,1.18,441699,50386.0,670.1622
RIKEN,1.28,5484292,,642.4374
RIKEN,1.15,441765,152020.0,620.8928
RIKEN,1.29,443652,129129.0,642.4374
PFR-TK72,3.86,443652,129129.0,642.4374
RIKEN,1.4,5883291,,668.72284
RIKEN,1.5,5080434,43252.0,694.3897
RIKEN,1.45,10621,150453.0,665.8036
UniToyama_Atlantis,12.08498333,10621,150453.0,665.8036
UniToyama_Atlantis,12.08168333,10621,150453.0,665.8036
PFR-TK72,6.39,10621,150453.0,665.8036
RIKEN,1.44,5483905,,670.9175
FEM_orbitrap_plasma,7.02,5483905,,670.9175
RIKEN,1.54,5317025,,678.75134
RIKEN,1.35,5490298,,632.0573
RIKEN,1.67,439246,16788.0,779.2493
FEM_orbitrap_plasma,9.81,439246,16788.0,779.2493
PFR-TK72,8.88,439246,16788.0,779.2493
RIKEN,1.52,442813,155787.0,686.6217
RIKEN,1.35,5281675,155808.0,631.8594
RIKEN,1.49,6072,43987.0,655.52716
MPI_Symmetry,11.06375,6072,43987.0,655.52716
Cao_HILIC,7.09,6072,43987.0,655.52716
PFR-TK72,6.77,6072,43987.0,655.52716
RIKEN,1.56,442456,158614.0,682.1836
RIKEN,1.61,5280781,160959.0,689.35974
RIKEN,1.45,5321577,,627.9254
RIKEN,1.57,5320686,151690.0,786.159
RIKEN,1.72,442985,152868.0,759.7112
RIKEN,1.39,5280441,152552.0,630.6132
RIKEN,1.81,5356544,54525.0,1003.57904
RIKEN,1.49,3611,47938.0,688.613
RIKEN,1.87,441574,162350.0,971.47723
RIKEN,2.0,638500,31381.0,1064.6489
RIKEN,0.24,352294,,565.3152
RIKEN,0.23,10010,58748.0,82.87925
RIKEN,0.16,4396761,,83.93329
RIKEN,0.15,64969,46307.0,86.91945
RIKEN,0.14,1029,,85.051994
RIKEN,0.19,64956,27419.0,90.586655
RIKEN,0.48,94206,,98.93326
RIKEN,0.18,80283,27400.0,86.78089
RIKEN,0.16,1015,112640.0,81.52754
RIKEN,1.34,439960,26921.0,617.276
RIKEN,1.33,1738,43809.0,640.89087
FEM_orbitrap_urine,6.19,1738,43809.0,640.89087
Qtof-PFEM,8.67,1738,43809.0,640.89087
INRA_QTOF,8.67,1738,43809.0,640.89087
RIKEN,1.16,12046,27610.0,597.4095
RIKEN,0.17,115015,101849.0,555.3933
RIKEN,1.38,11970,61950.0,639.4317
RIKEN,1.14,5289545,,621.1101
RIKEN,1.14,98009,26688.0,574.001
RIKEN,0.7,4644,89126.0,560.4835
RIKEN,0.63,444212,120726.0,599.2134
RIKEN,0.16,11850,139892.0,580.43524
RIKEN,0.56,12587,25371.0,766.8182
RIKEN,0.17,1014,102403.0,606.0419
RIKEN,0.18,763,129726.0,553.6383
Cao_HILIC,12.81,763,129726.0,553.6383
Waters ACQUITY UPLC with Synapt G1 Q-TOF,6.0461,763,129726.0,553.6383
RIKEN,0.18,457,85048.0,588.96326
RIKEN,1.0,86957,112764.0,658.06934
RIKEN,1.24,1292,94848.0,697.72
RIKEN,1.38,11914,105785.0,697.72
RIKEN,1.12,11756,27627.0,597.52295
RIKEN,2.13,3037582,,97.36991
RIKEN,1.1,110992,,593.9479
RIKEN,0.51,6228,47966.0,92.13117
RIKEN,1.44,6433206,59075.0,611.89105
RIKEN,0.27,439227,92592.0,524.8082
RIKEN,0.33,444266,61456.0,613.2385
RIKEN,1.81,12398,32995.0,1405.1693
RIKEN,1.44,5350,112283.0,740.00824
RIKEN,0.2,24417,73971.0,548.2371
RIKEN,1.38,10394,48743.0,655.4477
RIKEN,1.43,5320863,,666.3339
RIKEN,0.16,439451,146417.0,582.44434
RIKEN,0.19,439782,,575.18286
RIKEN,1.23,12137509,,665.5962
RIKEN,1.25,11454027,,661.1783
RIKEN,1.3,74315894,,660.2591
RIKEN,1.22,443651,43209.0,650.43994
RIKEN,1.32,5320835,,621.9849
RIKEN,1.16,11169452,152811.0,656.2676
RIKEN,1.15,5492231,102582.0,647.1343
RIKEN,1.12,10197243,,697.10236
RIKEN,1.36,6540681,,763.6218
RIKEN,1.33,5281712,17570.0,613.2919
RIKEN,1.42,5281716,17573.0,612.4507
RIKEN,1.57,2723801,,772.05774
RIKEN,1.47,11370,69292.0,686.883
MPI_Symmetry,10.14423333,11370,69292.0,686.883
RIKEN,0.19,439559,158912.0,572.5258
RIKEN,1.34,5280569,135989.0,681.06244
FEM_orbitrap_plasma,5.895,5280569,135989.0,681.06244
FEM_lipids,14.7,5313522,,1095.4935
FEM_lipids,17.0,10350317,1519.0,1209.4099
FEM_orbitrap_plasma,20.395,10350317,1519.0,1209.4099
FEM_lipids,17.4,9546757,3054.0,804.39154
FEM_lipids,7.6,5283469,,1054.3667
FEM_lipids,7.0,9883914,,999.11456
FEM_orbitrap_plasma,17.5,9883914,,999.11456
FEM_lipids,8.8,5283468,17697.0,1095.9067
FEM_orbitrap_plasma,18.59,5283468,17697.0,1095.9067
FEM_lipids,5.9,460602,2940.0,1118.2717
FEM_orbitrap_plasma,14.64,460602,2940.0,1118.2717
MTBLS17,4.981666667,460602,2940.0,1118.2717
FEM_lipids,1.9,121948,38427.0,1134.9672
FEM_lipids,9.2,10202,,1467.5968
FEM_lipids,13.9,10467,25266.0,1118.3887
FEM_orbitrap_plasma,15.48,10467,25266.0,1118.3887
FEM_orbitrap_urine,17.24,10467,25266.0,1118.3887
FEM_lipids,15.1,5281327,38821.0,1172.0426
FEM_lipids,16.6,222284,39004.0,1280.2084
FEM_lipids,5.4,16902,,1341.7311
MTBLS19,6.148333333,16902,,1341.7311
FEM_lipids,16.0,173183,38820.0,1248.894
FEM_lipids,19.4,5283565,34163.0,974.8639
FEM_lipids,12.8,227037,38419.0,1249.2115
FEM_lipids,15.3,5997,38409.0,1301.1394
FEM_lipids,12.2,5282768,25765.0,1311.7839
FEM_orbitrap_urine,17.03,5282768,25765.0,1311.7839
FEM_lipids,10.3,5282761,,1288.019
FEM_orbitrap_plasma,16.71,5282761,,1288.019
FEM_orbitrap_urine,17.9,5282761,,1288.019
FEM_orbitrap_plasma,15.3,5282761,,1288.019
FEM_lipids,13.8,439577,38424.0,1225.0188
FEM_lipids,8.4,445580,25857.0,960.9277
FEM_orbitrap_plasma,18.91,445580,25857.0,960.9277
FEM_orbitrap_plasma,18.76,445580,25857.0,960.9277
FEM_lipids,4.3,5280335,34070.0,861.5894
FEM_orbitrap_plasma,13.15,5280335,34070.0,861.5894
FEM_lipids,14.2,444679,137117.0,1171.649
FEM_lipids,14.0,5281116,25769.0,1312.4194
FEM_orbitrap_plasma,17.7,5281116,25769.0,1312.4194
FEM_orbitrap_urine,18.63,5281116,25769.0,1312.4194
FEM_lipids,1.9,12544,41180.0,837.09436
FEM_orbitrap_plasma,10.66,12544,41180.0,837.09436
MTBLS17,3.783333333,12544,41180.0,837.09436
MTBLS19,4.795,12544,41180.0,837.09436
FEM_lipids,2.1,3035026,,845.2172
MTBLS17,3.783333333,3035026,,845.2172
MTBLS19,4.28,3035026,,845.2172
FEM_lipids,23.6,5322095,18660.0,1361.4498
FEM_lipids,24.2,31207,,1281.8848
FEM_lipids,24.2,11147,18290.0,1241.2113
FEM_lipids,24.2,9543989,18309.0,1306.3755
FEM_lipids,24.9,11146,18291.0,1324.3844
FEM_lipids,1.5,12310288,41188.0,837.09436
FEM_orbitrap_plasma,10.5,12310288,41188.0,837.09436
FEM_orbitrap_urine,13.52,12310288,41188.0,837.09436
FEM_orbitrap_plasma,10.38,12310288,41188.0,837.09436
FEM_lipids,2.1,5283820,,989.2899
FEM_lipids,15.0,246983,38425.0,1254.8085
FEM_lipids,5.6,9903,40368.0,1120.1515
FEM_orbitrap_plasma,16.39,9903,40368.0,1120.1515
FEM_orbitrap_plasma,0.99,6058,61965.0,83.44814
FEM_lipids,8.9,5280450,25800.0,1312.6587
FEM_orbitrap_plasma,17.11,5280450,25800.0,1312.6587
MTBLS19,7.438333333,5280450,25800.0,1312.6587
FEM_lipids,7.8,5280934,25829.0,1053.8077
FEM_orbitrap_plasma,18.42,5280934,25829.0,1053.8077
FEM_orbitrap_plasma,18.235,5280934,25829.0,1053.8077
FEM_lipids,15.2,259846,773.0,1355.0171
FEM_orbitrap_plasma,16.17,259846,773.0,1355.0171
FEM_lipids,11.0,10465,25263.0,1198.2489
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.76925,10465,25263.0,1198.2489
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.90746667,10465,25263.0,1198.2489
Waters ACQUITY UPLC with Synapt G1 Q-TOF,13.83521667,10465,25263.0,1198.2489
Waters ACQUITY UPLC with Synapt G1 Q-TOF,14.07838333,10465,25263.0,1198.2489
FEM_lipids,1.9,119473,104480.0,886.8758
FEM_orbitrap_plasma,11.21,119473,104480.0,886.8758
FEM_orbitrap_urine,14.57,119473,104480.0,886.8758
FEM_lipids,6.6,5281119,25732.0,1173.4775
FEM_lipids,8.0,11005,25261.0,1197.4186
FEM_lipids,7.5,10494,779.0,1263.8813
FEM_orbitrap_plasma,18.86,10494,779.0,1263.8813
PFR-TK72,19.2,10494,779.0,1263.8813
FEM_lipids,10.3,445639,25684.0,1288.0192
FEM_lipids,10.3,445639,25753.0,1288.0192
FEM_orbitrap_plasma,16.71,445639,25684.0,1288.0192
FEM_orbitrap_plasma,16.71,445639,25753.0,1288.0192
FEM_orbitrap_urine,17.9,445639,25684.0,1288.0192
FEM_orbitrap_urine,17.9,445639,25753.0,1288.0192
FEM_orbitrap_plasma,15.3,445639,25684.0,1288.0192
FEM_orbitrap_plasma,15.3,445639,25753.0,1288.0192
FEM_lipids,5.8,46907933,109778.0,1387.0804
FEM_lipids,8.4,445638,25737.0,1276.5304
FEM_orbitrap_plasma,19.03,445638,25737.0,1276.5304
FEM_orbitrap_plasma,18.79,445638,25737.0,1276.5304
FEM_lipids,2.7,5994,39557.0,1124.6927
UFZ_Phenomenex,26.2,5994,39557.0,1124.6927
UFZ_Phenomenex,26.2,5994,39557.0,1124.6927
OBSF,10.11,5994,39557.0,1124.6927
FEM_lipids,14.9,68841,131621.0,547.34955
OBSF,0.82,68841,131621.0,547.34955
FEM_lipids,12.0,5281,25264.0,1070.2863
FEM_lipids,16.0,5280794,38999.0,1225.1862
FEM_orbitrap_plasma,20.3,5280794,38999.0,1225.1862
FEM_lipids,1.5,387316,41191.0,724.57306
FEM_orbitrap_plasma,10.58,387316,41191.0,724.57306
FEM_orbitrap_urine,13.72,387316,41191.0,724.57306
FEM_orbitrap_plasma,10.55,387316,41191.0,724.57306
MTBLS17,3.448333333,387316,41191.0,724.57306
MTBLS19,3.891666667,387316,41191.0,724.57306
FEM_lipids,2.0,24900457,,586.2185
FEM_lipids,23.8,3625612,18320.0,1239.2556
FEM_lipids,1.3,9848818,41200.0,724.57306
FEM_lipids,2.1,31401,40398.0,1002.8355
FEM_orbitrap_plasma,12.09,31401,40398.0,1002.8355
FEM_orbitrap_urine,15.44,31401,40398.0,1002.8355
FEM_lipids,7.6,92802,96775.0,1292.9696
FEM_orbitrap_plasma,20.2,92802,96775.0,1292.9696
FEM_orbitrap_plasma,16.64,11740284,,1120.1515
FEM_orbitrap_urine,17.81,11740284,,1120.1515
FEM_orbitrap_plasma,12.05,9963687,55389.0,989.2899
FEM_orbitrap_urine,15.43,9963687,55389.0,989.2899
FEM_orbitrap_plasma,10.3,755,45124.0,789.5347
FEM_orbitrap_urine,13.26,755,45124.0,789.5347
FEM_orbitrap_plasma,9.43,440567,,671.5299
FEM_orbitrap_urine,12.16,440567,,671.5299
FEM_orbitrap_plasma,9.4,440567,,671.5299
FEM_orbitrap_plasma,9.47,12443252,120862.0,724.57306
FEM_orbitrap_urine,12.1,12443252,120862.0,724.57306
FEM_orbitrap_plasma,1.46,1,32646.0,688.10956
FEM_orbitrap_plasma,6.69,3246938,32597.0,1022.4582
FEM_orbitrap_urine,7.82,3246938,32597.0,1022.4582
FEM_orbitrap_plasma,13.47,53477791,32703.0,1333.9501
FEM_orbitrap_urine,16.07,53477791,32703.0,1333.9501
FEM_orbitrap_plasma,14.9,11953816,32600.0,1341.7311
FEM_orbitrap_urine,16.56,11953816,32600.0,1341.7311
FEM_orbitrap_plasma,14.99,11953816,32600.0,1341.7311
FEM_orbitrap_plasma,16.16,6426855,32604.0,1277.305
FEM_orbitrap_urine,17.0,6426855,32604.0,1277.305
FEM_orbitrap_plasma,19.22,444899,25683.0,1031.4408
FEM_orbitrap_urine,17.5,444899,25683.0,1031.4408
FEM_orbitrap_plasma,24.9,11025495,,1301.1394
FEM_orbitrap_plasma,1.77,107,102740.0,751.86597
